Time,GeoType,GeoID,GeoRank,Geography,10th percentile mcg/m3,90th percentile mcg/m3,Mean mcg/m3
Summer 2010,UHF34,405,3,Ridgewood - Forest Hills,11.22,12.34,11.73
Summer 2010,UHF34,407,3,Southwest Queens,10.92,11.82,11.33
Summer 2010,UHF34,408,3,Jamaica,10.97,11.89,11.39
Summer 2010,UHF34,409,3,Southeast Queens,10.73,11.27,10.98
Summer 2010,UHF34,410,3,Rockaway,10.64,10.84,10.74
Summer 2010,UHF34,305307,3,Upper East Side - Gramercy,12.99,16.24,14.46
Summer 2010,UHF34,306308,3,Chelsea - Village,12.97,16.31,14.42
Summer 2010,UHF34,309310,3,"Union Square, Lower Manhattan",12.1,14.24,13.31
Summer 2010,UHF34,404406,3,Bayside - Meadows,10.9,11.93,11.31
Summer 2010,UHF34,501502,3,Northern SI,11.09,11.98,11.48
Summer 2010,UHF34,503504,3,Southern SI,11.04,12.04,11.41
Summer 2010,UHF34,105106107,3,South Bronx,11.92,13.52,12.64
Summer 2010,Borough,1,1,Bronx,11.4,13.02,12.12
Summer 2010,Borough,2,1,Brooklyn,11.17,13.09,11.96
Summer 2010,Borough,3,1,Manhattan,12.16,15.29,13.41
Summer 2010,Borough,4,1,Queens,10.8,12.38,11.53
Summer 2010,Borough,5,1,Staten Island,11.05,12.02,11.43
